transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
ERCC_00017	1	1	FALSE	FALSE
ERCC_00019	1	1	FALSE	FALSE
ERCC_00022	1	1	FALSE	FALSE
ERCC_00024	1	1	FALSE	FALSE
ERCC_00025	1	1	FALSE	FALSE
ERCC_00028	1	1	FALSE	FALSE
ERCC_00031	1	1	FALSE	FALSE
ERCC_00033	1	1	FALSE	FALSE
ERCC_00034	1	1	FALSE	FALSE
ERCC_00035	1	1	FALSE	FALSE
ERCC_00039	1	1	FALSE	FALSE
ERCC_00040	1	1	FALSE	FALSE
ERCC_00041	1	1	FALSE	FALSE
ERCC_00042	1	1	FALSE	FALSE
ERCC_00043	1	1	FALSE	FALSE
ERCC_00044	1	1	FALSE	FALSE
ERCC_00046	1	1	FALSE	FALSE
ERCC_00048	1	1	FALSE	FALSE
ERCC_00051	1	1	FALSE	FALSE
ERCC_00053	1	1	FALSE	FALSE
ERCC_00054	1	1	FALSE	FALSE
ERCC_00057	1	1	FALSE	FALSE
ERCC_00058	1	1	FALSE	FALSE
ERCC_00059	1	1	FALSE	FALSE
ERCC_00060	1	1	FALSE	FALSE
ERCC_00061	1	1	FALSE	FALSE
ERCC_00062	1	1	FALSE	FALSE
ERCC_00067	1	1	FALSE	FALSE
ERCC_00069	1	1	FALSE	FALSE
ERCC_00071	1	1	FALSE	FALSE
ERCC_00073	1	1	FALSE	FALSE
ERCC_00074	1	1	FALSE	FALSE
ERCC_00075	1	1	FALSE	FALSE
ERCC_00076	1	1	FALSE	FALSE
ERCC_00077	1	1	FALSE	FALSE
ERCC_00078	1	1	FALSE	FALSE
ERCC_00079	1	1	FALSE	FALSE
ERCC_00081	1	1	FALSE	FALSE
ERCC_00083	1	1	FALSE	FALSE
ERCC_00084	1	1	FALSE	FALSE
ERCC_00085	1	1	FALSE	FALSE
ERCC_00086	1	1	FALSE	FALSE
ERCC_00092	1	1	FALSE	FALSE
ERCC_00095	1	1	FALSE	FALSE
ERCC_00096	1	1	FALSE	FALSE
ERCC_00097	1	1	FALSE	FALSE
ERCC_00098	1	1	FALSE	FALSE
ERCC_00099	1	1	FALSE	FALSE
ERCC_00104	1	1	FALSE	FALSE
ERCC_00108	1	1	FALSE	FALSE
ERCC_00109	1	1	FALSE	FALSE
ERCC_00111	1	1	FALSE	FALSE
ERCC_00112	1	1	FALSE	FALSE
ERCC_00113	1	1	FALSE	FALSE
ERCC_00116	1	1	FALSE	FALSE
ERCC_00117	1	1	FALSE	FALSE
ERCC_00120	1	1	FALSE	FALSE
ERCC_00123	1	1	FALSE	FALSE
ERCC_00126	1	1	FALSE	FALSE
ERCC_00130	1	1	FALSE	FALSE
ERCC_00131	1	1	FALSE	FALSE
ERCC_00134	1	1	FALSE	FALSE
ERCC_00136	1	1	FALSE	FALSE
ERCC_00137	1	1	FALSE	FALSE
ERCC_00138	1	1	FALSE	FALSE
ERCC_00142	1	1	FALSE	FALSE
ERCC_00143	1	1	FALSE	FALSE
ERCC_00144	1	1	FALSE	FALSE
ERCC_00145	1	1	FALSE	FALSE
ERCC_00147	1	1	FALSE	FALSE
ERCC_00148	1	1	FALSE	FALSE
ERCC_00150	1	1	FALSE	FALSE
ERCC_00154	1	1	FALSE	FALSE
ERCC_00156	1	1	FALSE	FALSE
ERCC_00157	1	1	FALSE	FALSE
ERCC_00158	1	1	FALSE	FALSE
ERCC_00160	1	1	FALSE	FALSE
ERCC_00162	1	1	FALSE	FALSE
ERCC_00163	1	1	FALSE	FALSE
ERCC_00164	1	1	FALSE	FALSE
ERCC_00165	1	1	FALSE	FALSE
ERCC_00168	1	1	FALSE	FALSE
ERCC_00170	1	1	FALSE	FALSE
ERCC_00171	1	1	FALSE	FALSE
